identifier,description,Justification,Justification_clustered,Salutation,Closing,Self-reference,image,language,format,Script,Material,Business Type,Title,date,latitude,longitude,lat/long,spatial coverage,dcterms:creator,comment
20200821_093106.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, כרם התימנים",2020-08-21,32.0687832,34.7684922,32.068783199722226/34.768492199722225,"44, מל""ן, תל אביב - יפו, כרם התימנים, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_093406.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, כרם התימנים",2020-08-21,32.0698909,34.7698461,32.069890899722225/34.7698461,"26, גדרה, תל אביב - יפו, כרם התימנים, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_094124.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, לב תל-אביב",2020-08-21,32.0700503,34.7707256,32.070050299722226/34.77072559972222,"1, המלך ג'ורג', תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_094150.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, לב תל-אביב",2020-08-21,32.0700935,34.7708354,32.070093499722226/34.770835399999996,"2א, המלך ג'ורג', תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_094242.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, לב תל-אביב",2020-08-21,32.0703632,34.7712822,32.0703632/34.7712822,"4א, המלך ג'ורג', תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_094254.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, לב תל-אביב",2020-08-21,32.0703632,34.7712822,32.0703632/34.7712822,"4א, המלך ג'ורג', תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_095614.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, לב תל-אביב",2020-08-21,32.0705069,34.7715242,32.070506899722226/34.7715242,"6א, המלך ג'ורג', תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_095655.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, לב תל-אביב",2020-08-21,32.0703339,34.7713179,32.0703339/34.77131789972222,"2, מרכז בעלי מלאכה, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_100359.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, כרם התימנים",2020-08-21,32.0687342,34.7682539,32.0687342/34.76825389972222,"25, יום טוב, תל אביב - יפו, כרם התימנים, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_130244.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, נווה שאנן",2020-08-21,32.0573063,34.7749489,32.0573063/34.77494889972222,"58, וולפסון, תל אביב - יפו, נווה שאנן, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_130918.jpg,,,,,,,,,,,,,"2020-08-21 - העלייה, תל אביב - יפו",2020-08-21,32.0573199,34.7730996,32.057319899999996/34.7730996,"אופניים בעלייה, 37, העלייה, תל אביב - יפו, נווה שאנן, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_130934.jpg,,,,,,,,,,,,,"2020-08-21 - תל אביב - יפו, נווה שאנן",2020-08-21,32.0574253,34.773151,32.05742529972222/34.77315099972222,"35, העלייה, תל אביב - יפו, נווה שאנן, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_132209.jpg,,,,,,,,,,,,,"2020-08-21 - שוק לוינסקי, פלורנטין",2020-08-21,32.0589684,34.7726669,32.05896839972222/34.772666899722225,"23, זבולון, שוק לוינסקי, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200821_132211.jpg,,,,,,,,,,,,,"2020-08-21 - שוק לוינסקי, פלורנטין",2020-08-21,32.0589684,34.7726669,32.05896839972222/34.772666899722225,"23, זבולון, שוק לוינסקי, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200822_075641.jpg,,,,,,,,,,,,,"2020-08-22 - תל אביב - יפו, נמל תל-אביב",2020-08-22,32.1007166,34.775213,32.100716599722226/34.775213,"24, 1235, תל אביב - יפו, נמל תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200822_080437.jpg,,,,,,,,,,,,,"2020-08-22 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-08-22,32.0839275,34.7718252,32.0839275/34.7718252,"101, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200822_080454.jpg,,,,,,,,,,,,,"2020-08-22 - תל אביב - יפו, הצפון הישן - החלק הצפוני",2020-08-22,32.0840151,34.7718958,32.0840151/34.771895799999996,"103, בן יהודה, תל אביב - יפו, הצפון הישן - החלק הצפוני, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200825_110035.jpg,,,,,,,,,,,,,"2020-08-25 - מעון, תל אביב - יפו",2020-08-25,32.0553584,34.7662448,32.055358399999996/34.7662448,"כנאפה, 3, מעון, תל אביב - יפו, פלורנטין, תל אביב-יפו, מחוז תל אביב, 61000-61999, ישראל",Yael Netzer,
20200825_141837.jpg,,,,,,,,,,,,,2020-08-16 - Unknown,2020-08-16,,,,N/A,Yael Netzer,
20200825_141854.jpg,,,,,,,,,,,,,"2020-08-25 - תל אביב - יפו, צפון יפו",2020-08-25,32.0565706,34.7607906,32.0565706/34.76079059972222,"9, סגולה, תל אביב - יפו, צפון יפו, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200825_141923.jpg,,,,,,,,,,,,,"2020-08-25 - תל אביב - יפו, צפון יפו",2020-08-25,32.0562391,34.761093,32.05623909972222/34.761093,"9, רוחמה, תל אביב - יפו, צפון יפו, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200825_142324.jpg,,,,,,,,,,,,,"2020-08-25 - תל אביב - יפו, צפון יפו",2020-08-25,32.0553026,34.7614473,32.05530259972222/34.7614473,"9, פוריה, תל אביב - יפו, צפון יפו, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200825_142336.jpg,,,,,,,,,,,,,"2020-08-25 - תל אביב - יפו, צפון יפו",2020-08-25,32.0553026,34.7614473,32.05530259972222/34.7614473,"9, פוריה, תל אביב - יפו, צפון יפו, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200825_143250.jpg,,,,,,,,,,,,,"2020-08-25 - שוק לוינסקי, פלורנטין",2020-08-25,32.059634,34.7707165,32.059633999999996/34.77071649972222,"22, לוינסקי, שוק לוינסקי, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200825_143727.jpg,,,,,,,,,,,,,"2020-08-25 - שוק לוינסקי, פלורנטין",2020-08-25,32.0598898,34.7733351,32.0598898/34.773335099722225,"9, החלוצים, שוק לוינסקי, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200825_175431.jpg,,,,,,,,,,,,,"2020-08-25 - תל אביב - יפו, נווה שאנן",2020-08-25,32.0581324,34.7764318,32.05813239972222/34.77643179972222,"82, לוינסקי, תל אביב - יפו, נווה שאנן, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200826_052151.jpg,,,,,,,,,,,,,"2020-08-26 - מעון, תל אביב - יפו",2020-08-26,32.0553584,34.7662448,32.055358399999996/34.7662448,"כנאפה, 3, מעון, תל אביב - יפו, פלורנטין, תל אביב-יפו, מחוז תל אביב, 61000-61999, ישראל",Yael Netzer,
20200826_103423.jpg,,,,,,,,,,,,,"2020-08-26 - תל אביב - יפו, פלורנטין",2020-08-26,32.0562189,34.7674086,32.05621889972222/34.767408599999996,"3, פלורנטין, תל אביב - יפו, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200826_104700.jpg,,,,,,,,,,,,,"2020-08-26 - שוק לוינסקי, פלורנטין",2020-08-26,32.0595406,34.7720827,32.05954059972222/34.77208269972222,"15, מרחביה, שוק לוינסקי, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200828_134217.jpg,"עמדת בדיקת חום  ""לא נבדקת לא נכנסת""!!",,,,,,לבבות בסימן הקריאה,Hebrew,hand written,cursive,paper|marker pen,בית מסחר למוצרי גומי,"2020-08-28 - תל אביב - יפו, נווה שאנן",2020-08-28,32.0587749,34.7768804,32.058774899999996/34.776880399999996,"39, י.ל. פרץ, תל אביב - יפו, נווה שאנן, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200830_111840.jpg,הכניסה  לבית העסק מותרת רק עם מסיכה <לנגן כל אחד יכול>,,,,,בית-העסק,איש עם גיטרה,Hebrew,printed,square,paper|print,כלי מוסיקה,"2020-08-30 - אזור התעשיה פולג, נתניה",2020-08-30,32.2785415,34.8608406,32.278541499999996/34.8608406,"בית אדר, האומנות, אזור התעשיה פולג, נתניה, נפת השרון, מחוז המרכז, ישראל",Yael Netzer,
20200830_111857.jpg,חובת חבישת  מסיכה  בהתאם הוראות משרד הבריאות | לקוח נכבד נא לשמור מרחק 2 מטר אחד מהשני  בהתאם להוראות משרד הבריאות,בהתאם הוראות משרד הבריאות | בהתאם להוראות משרד הבריאות,בהתאם הוראות משרד הבריאות | בהתאם להוראות משרד הבריאות,לקוח נכבד,,,,Hebrew,printed,square,paper|printer,מסעדה,"2020-08-30 - אזור התעשיה פולג, נתניה",2020-08-30,32.2786175,34.8608128,32.278617499999996/34.860812799722225,"בית אדר, האומנות, אזור התעשיה פולג, נתניה, נפת השרון, מחוז המרכז, ישראל",Yael Netzer,
20200830_112001.jpg,"<לוגו> כניסה למשרדנו מותנת בחבישת מסכה , חיטוי ידייך בעמדת הכניסה והצהר בריאותית  תודה על ההבנה! המון בריאות!",,,,תודה על ההבנה! המון בריאות!,משרדנו,,Hebrew,printed,square,paper|printer,סוכנות ביטוח,"2020-08-30 - אזור התעשיה פולג, נתניה",2020-08-30,32.2782567,34.8607923,32.2782567/34.86079229972222,"בית אדר, האומנות, אזור התעשיה פולג, נתניה, נפת השרון, מחוז המרכז, ישראל",Yael Netzer,
20200830_112151.jpg,בבקשה  להכנס עם מסיכה תודה | הכניסה למטופלים בלבד! המטופלים נדרשים להכנס עם מסכה!  המלווים בבקשה להישאר בחוץ!,,,,תודה,,,Hebrew,printed,square,paper{printer,מרפאה,"2020-08-30 - אזור התעשיה פולג, נתניה",2020-08-30,32.2782367,34.8611356,32.2782367/34.861135599722225,"בית אדר, האומנות, אזור התעשיה פולג, נתניה, נפת השרון, מחוז המרכז, ישראל",Yael Netzer,
20200830_131750.jpg,על פי נהלי משרד הבריאות  בטרם כניסה למתחם נדרשת:  ! חבישת מסכה ! מדידת חום ! חיטוי ידים ! מענה לשתאול: ? האם אתה משתעל? ? האם חום גופך מעל 38 מעלות צלזיוס ומעלה או האם היה לך חום כאמור בשבוע האחרון? ? האם היית במגע קרוב עם חולה קורונה בשבועיים האחרונים?  * נא הקפידו על מרחק של 2 מטר מאדם לאדם,,,,,מתחם,,Hebrew,printed,square,paper|printer,מרפאה,"2020-08-30 - שוק א-דיר, צפון יפו",2020-08-30,32.0505116,34.7549277,32.0505116/34.7549277,"9, דרור, שוק א-דיר, צפון יפו, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,"יש במקום שילוט בערבית,אמהרית, רוסית ואנגלית למי שלא מרגיש טוב, ויש איורים המבטאים חום, מרחק, מסכה ונקיון"
20200830_142245.jpg,"הכניסה, גם לשניה, לחדר זה- במסכה בלבד.",,,,,חדר,,Hebrew,printed,square,paper|printer,משרד,"2020-08-30 - שוק א-דיר, צפון יפו",2020-08-30,32.0506146,34.7550138,32.050614599999996/34.7550138,"9, דרור, שוק א-דיר, צפון יפו, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200830_143334.jpg,כשנכנסים בכדי להזמין או לאסוף TA אנא עטו מסיכה,,,,,,יד מחזיקה מסכה אדומה,Hebrew,printed,square,paper|print,מסעדה,"2020-08-30 - תל אביב - יפו, יפו",2020-08-30,32.0526245,34.7562025,32.0526245/34.7562025,"שוק הפשפשים, הגמנסיה העברית, תל אביב - יפו, יפו, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200830_151441.jpg,"לקוחות יקרים בהתאם להנחיות תתאפשר כניסה של עד 4 לקוחות.  הקפידו על מרחק <---- 2 --->      מטר השתמשו בכפפות כדי לקחת לחם הכניסה לשפרה תתאפשר במסכות בלבד! והעיקר שתהיו לנו בריאים | לקוחות יקרים, הכניסה למעדנייה עם מסכה בלבד.",בהתאם להנחיות,בהתאם להנחיות,לקוחות יקרים,והעיקר שתהיו לנו בריאים,מעדנייה|שפרה,עיגול ועלה,Hebrew,hand written|printed,square|cursive,brown paper|marker pen|paper|print,מעדניה,"2020-08-30 - תל אביב - יפו, יפו",2020-08-30,32.0524955,34.7562542,32.05249549972222/34.7562542,"שוק הפשפשים, הגמנסיה העברית, תל אביב - יפו, יפו, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200831_095942.jpg,אין כניסה ללא מסכה!!!,,,,,,שלוש מסכות,Hebrew,printed,square,paper|printer,,"2020-08-31 - תל אביב - יפו, לב תל-אביב",2020-08-31,32.0667862,34.7715241,32.0667862/34.7715241,"אלנבי 90 פינת מאזה, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200901_090843.jpg,בכניסה למרפאה יש לעטות מסיכה על הפנים והאף. אין להורידה במשך כל השהיה במרפאה,,,,,מרפאה,ציור אישה עם מסכה אמיתית מודבקת,Hebrew,printed,square,paper|printer,מרפאה,"2020-09-01 - תל גיבורים, בני ברק",2020-09-01,32.0936543,34.8230226,32.093654299722225/34.8230226,"מגדל קונקורד, בר כוכבא, תל גיבורים, בני ברק, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200901_094253.jpg,הכניסה עם מסיכה על הפנים בלבד. תודה,,,,תודה,,,Hebrew,hand written,square,paper|marker pen,חנות בגדים,"2020-09-01 - נפת תל אביב, מחוז תל אביב",2020-09-01,32.0938159,34.8224278,32.0938159/34.82242779972223,"תל גיבורים, בני ברק, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200901_094547.jpg,הכניסה לחנות עם מסיכה בלבד <יש לי בוטן טבעי>,,,,,חנות,פרופיל איש עם מסכה,Hebrew,printed,square,paper|print,מכולת,"2020-09-01 - תל גיבורים, בני ברק",2020-09-01,32.0958877,34.8218549,32.095887699722226/34.821854899722226,"מגדל בסר 2, בן גוריון, תל גיבורים, בני ברק, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200901_101017.jpg,בהתאם להוראות משרד הבריאות בעמדה זו מותרת כניסה של עד 19 לקוחות עד 23 לקוחות בשטח החיצוני שומרים על מרחק שני מטרים מאדם לאדם חובה ללבוש מסכה מקפידים על כמות הלקוחות בעמדה,בהתאם להוראות משרד הבריאות,בהתאם להוראות משרד הבריאות,,,עמדה,"טביעות רגליים, מסכה, מרחק בין אנשים",Hebrew,printed|hand written,square|cursive,paper|print|pen,בית קפה,"2020-09-01 - עתידים, אזור תעשייה עבר הירקון",2020-09-01,32.1074551,34.8369001,32.1074551/34.8369001,"11, הברזל, עתידים, אזור תעשייה עבר הירקון, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200901_112331.jpg,ברוכים הבאים! כדי שנישאר בריאים: שמירת מרחק חיטוי ידיים מסיכת פנים,,,ברוכים הבאים!,,,"קורונה וביטול, מרחק בין אנשים, אלכוג'ל, פרופיל שחור עם מסכה",Hebrew,printed,square,paper|printer,תכשיטים,2020--0-9- - Unknown,2020--0-9-,,,,N/A,Yael Netzer,
20200903_184838.jpg,"לקוחות יקרים, נא לעטות מסכות לפני כניסתכם לחנות 😷 נא לשמור מרחק 2 מטר אחד מהשני. תודה",,,לקוחות יקרים,תודה,חנות,😷,Hebrew,printed,square,paper|printer,חומרי בנין,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.056868,34.7730753,32.056867999999994/34.7730753,"61, הרב יצחק ידידיה פרנקל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_185157.jpg,,,,,,,,,,,,,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.056078,34.7721918,32.05607799972222/34.7721918,"55, פלורנטין, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_185335.jpg,"הוראות ישיבה/כניסה למיידלה בתקופת קורונה - חובת כניסה לעסק עם מסכה בלבד!!! - יש להשאיר את המסכה עד לישיבה במקום בשולחן או על הבר - כולם חייבים בבדיקת חום גוף ברגע שנכנסים אל המיידלה - אין כניסה לאדם שחום גופו מעל 38 מעלות או משתעל  אוהבים אתכם, רק בריאות וכמובן תהנו!!!",,,,"אוהבים אתכם, רק בריאות וכמובן תהנו!!!",מיידלה|עסק,,Hebrew,printed,square,paper|printer,בית קפה,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0562335,34.7713106,32.05623349972222/34.77131059972222,"40, פלורנטין, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_185355.jpg,"* כניסה למספרה מחייבת במסכה וכפפות * שמור מרחק בין לקוח 2 מע""ר * כניסה למספרה עד 2 לקוחות * כניסה למספר מותנת בבדיקת חום",,,,,מספרה,,Hebrew,hand written,cursive,paper|pen,מספרה,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0562335,34.7713106,32.05623349972222/34.77131059972222,"40, פלורנטין, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_185425.jpg,נא הקפידו על הנחיות משרד הבריאות שמור מרחק בטחון Keep Safe Distance מסכה לפנים Use Face Mask רחיצת ידיים Wash-Hands שימוש בסבון או חומר חיטוי Use Soap or Hands Sanitizer | לפני ישיבה בשולחן לגשת לנציג המקום ולמדוד חום בעקבות תקנות משרד הבריאות תודה,הנחיות משרד הבריאות|תקנות משרד הבריאות,הנחיות משרד הבריאות|תקנות משרד הבריאות,,,מקום,"מרחק 2 מ', פרופיל שחור עם מסכה, ברז ושתי ידיים, סבון/אלכוג'ל",Hebrew|English,printed,square,paper|printer,בית קפה,"2020-09-03 - שוק לוינסקי, פלורנטין",2020-09-03,32.0563465,34.7713451,32.05634649972222/34.77134509972222,"49, השוק, שוק לוינסקי, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_185503.jpg,אין להיכנס ללא מסכה | נא לשמור מרחק של 2 מ',,,,,,מסכה|מרחק 2 מ' בין אנשים,Hebrew,printed,square,paper|print,,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.056272,34.7708241,32.05627199972222/34.77082409972222,"Hummus Ve’shut, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_185519.jpg,כניסה במסיכה בלבד 3>,,,,,,לב,Hebrew,hand written,square|cursive,paper|marker pen,חנות בגדים,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0559603,34.7708102,32.055960299999995/34.77081019972222,"100, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_185537.jpg,הכניסה עם מסיכות בלבד!3> יש לשמור מרחק של 2 מטרים לבריאות,,,,לבריאות,,לב,Hebrew,hand written,cursive,paper|marker pen,חנות בגדים,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0559692,34.7708396,32.05596919972222/34.7708396,"83, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190226.jpg,"לקוחות יקרים, חנות הקעקועים עובדת בהתאם להנחיות משרד הבריאות. טרם כניסתכם, אנא קראו  1. הכניסה במסיכת מגן בלבד 2. יש למדוד חום 3. לשמור על כללי היגיינה וחיטוי 4. שמירה על ריחוק חברתי  אם ברצונך לקבל עזרה, אנא פנה לאחד מצוות הסטודיו לפני כניסתך.  ביצוע קעקוע מותנה בחתימה על מסמך הצהרת בריאות.  תודה ובריאות שלמה :)",בהתאם להנחיות משרד הבריאות,בהתאם להנחיות משרד הבריאות,לקוחות יקרים,תודה ובריאות שלמה :),חנות הקעקועים|סטודיו,,Hebrew,printed,square,paper|printer,חנות קעקועים,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0559038,34.7708333,32.055903799999996/34.77083329972222,"83, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190249.jpg,"טריפל סיקס טאטו שופ סטודיו לקעקועים הרצל 85, ת""א-יפו טל: 053-931-7233  לקוחות נכבדים, עקב הנחיות משרד הבריאות חלה חובת לבישת מסיכה בכניסתכם לחנות. יש למדוד חום לכל מי שנכנס לחנות. מקסימום 3 לקוחות בו-זמנית בתוך החנות. הפרדה של 2 מטר בין לקוח ללקוח ובין לקוחות לעובדי החנות.  תודה על שיתוף הפעולה ובריאות",עקב הנחיות משרד הבריאות,עקב הנחיות משרד הבריאות,לקוחות נכבדים,תודה על שיתוף הפעולה ובריאות,חנות,,Hebrew,printed,square,paper|printer,חנות קעקועים,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0557515,34.7708316,32.05575149972222/34.7708316,"104, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190256.jpg,"(פלסטי עור) אבזרי לווואי בסיטונות לתעשיית המתכת, ארנקים, חגורות נעליים וקונפקציה. הרצל 85 ת""א 6655404 טל: 03-5660270 03-5606248 פקס - 03 - 5609803  לקוחות נכבדים לפי הוראות משרד הבריאות חלה חובת לבישת מסכה בכניסתך לחנות. יש למדוד חום לכל מי שנכנס לחנות מכסימום 3 לקוחות בו זמנית בחנות הפרדה של 2 מטר בין לקוח ללקוח ובין לקוח למוכרים  תודה על שיתוף הפעולה ובריאות טובה לכולם  קנולר",לפי הוראות משרד הבריאות,לפי הוראות משרד הבריאות,לקוחות נכבדים,תודה על שיתוף הפעולה ובריאות טובה לכולם,חנות|קנולר,,Hebrew,printed,square,paper|printer,מוצרי תעשיה,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0557515,34.7708316,32.05575149972222/34.7708316,"104, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190322.jpg,חובת חבישת מסכות,,,,,,,Hebrew,hand written,cursive,paper|pen,חנות,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0557515,34.7708316,32.05575149972222/34.7708316,"104, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190340.jpg,לקוחות יקרים בבקשה לא להיכנס ללה מסכה,,,לקוחות יקרים,,,,Hebrew,printed,square,paper|printer,חנות,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0554782,34.7708229,32.055478199999996/34.77082289972222,"108, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190625.jpg,לקוחות יקרים ____ נא לחבוש מסכה בכניסה לחנות תודה | הכניסה לחנות ומתן שירות מותרת בחבישת מסכה בלבד!,,,לקוחות יקרים,תודה,חנות,,Hebrew,hand written|printed,cursive|square,paper|marker pen|printer,חנות,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0553678,34.7708592,32.05536779972222/34.770859199722224,"89, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190646.jpg,"<זול סטוק לוגו> הסניף פתוח ומספק מצרכים חיוניים ועובד לפי הנחיות משרד הבריאות  בבקשה שימרו על עצמכם וגם עלינו ופעלו לפי ההנחיות: 1. חיטוי: לחטא את מעקה העגלה עם חומר חיטוי. 2. ידיים: שיטפו ידיים עם מים וסבון, חטאו אותם עם חומר חיטוי (כדוגמאת אלכוג'ל) ולבשו כפפות. 3. פנים: הימנעו מלגעת עם הידיים בפנים 4. כיסוי: האף והפה באמצעות מסיכה. 5. בעת שיעול ועיטוש: למרפק ולא לכף היד, כך ייקטן הסיכוי להדביק אחרים כאשר נוגעים בחפצים בחנות. 6. מרחק בטוח: שימרו על מרחק של 2 מ' ביניכם. 7. בתום הקנייה: אנא דאגו לזרוק לפח את הכפפות וכיסוי הפה והאף.  🤍 רשת זול סטוק מאחלת לעם ישראל💛 חזרה מהירה לשגרה ובריאות! | <זול סטוק לוגו עם מסכה> לקוחות יקרים, אונ שמחים להעדכן כי הסניפים חזרו לפעילות לפי ההנחיות של משרד הבריאות  הכניסה לסניף מותנית בחבישת מסכה וכפפות  בדיקת חום בכניסה לסניף  רישום מבקרים לסניף  תעודה מזהה לצורך תיעוד ורישום מבקרים בסניף  בכניסה לכל סניף מוצבות עמדות לניקוי וחיטוי שימו לב כי מספר הלקוחות בכל רגע נתון מוגבל נשמח לראותכם (:",לפי הנחיות משרד הבריאות|שימרו על עצמכם וגם עלינו,לפי הנחיות משרד הבריאות|שימרו על עצמכם וגם עלינו,לקוחות יקרים,חזרה מהירה לשגרה ובריאות!,הסניף|רשת זול סטוק,"צילום אישה לבושת מעיל צהוב, כפפות כחולות ומסכה|פני אישה עם מסכה, מדידת חום לשני אנשים, שני אנשים מדברים, שתי תעודות זהות",Hebrew,printed,square|cursive,yellow placard|blue print,כלי בית רשת,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0556815,34.7708233,32.05568149972222/34.770823299999996,"104, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190742.jpg,- חובה חבישת מסיכה לפני כניסה.  - נא לשמור מרחק של 2 מטר.  - נא לא להיכנס יותר מאיש אחד.,,,,,,,Hebrew,printed,square,paper|printer,חנות,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0561455,34.7708193,32.05614549972222/34.77081929972222,"Hummus Ve’shut, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
20200903_190800.jpg,שימו 3> חובה חבישת מסיכה '''',,,שימו 3>,,,לב,Hebrew,hand written,square|cursive,paper|marker pen,מכולת,"2020-09-03 - תל אביב - יפו, פלורנטין",2020-09-03,32.0562435,34.7708032,32.056243499999994/34.770803199999996,"Hummus Ve’shut, הרצל, תל אביב - יפו, פלורנטין, תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל",Yael Netzer,
